Indice,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Range,Y,Marca,Modelo,Ano-modelo
190,140664.0,140620.0,140266.0,140550.0,142336.0,143525.0,141640.0,143131.80303030304,143565.1616161616,143964.96686562593,144012.39682175286,144454.28978451484,Mês 6 - Mês 17,144978.1290308451,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
191,140620.0,140266.0,140550.0,142336.0,143525.0,141640.0,143131.80303030304,143565.1616161616,143964.96686562593,144012.39682175286,144454.28978451484,144978.1290308451,Mês 7 - Mês 18,145472.462126656,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
192,140266.0,140550.0,142336.0,143525.0,141640.0,143131.80303030304,143565.1616161616,143964.96686562593,144012.39682175286,144454.28978451484,144978.1290308451,145472.462126656,Mês 8 - Mês 19,145926.14281360782,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
193,140550.0,142336.0,143525.0,141640.0,143131.80303030304,143565.1616161616,143964.96686562593,144012.39682175286,144454.28978451484,144978.1290308451,145472.462126656,145926.14281360782,Mês 9 - Mês 20,146235.39302681683,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
194,142336.0,143525.0,141640.0,143131.80303030304,143565.1616161616,143964.96686562593,144012.39682175286,144454.28978451484,144978.1290308451,145472.462126656,145926.14281360782,146235.39302681683,Mês 10 - Mês 21,146450.6898498709,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
195,143525.0,141640.0,143131.80303030304,143565.1616161616,143964.96686562593,144012.39682175286,144454.28978451484,144978.1290308451,145472.462126656,145926.14281360782,146235.39302681683,146450.6898498709,Mês 11 - Mês 22,146858.17380969375,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
196,141640.0,143131.80303030304,143565.1616161616,143964.96686562593,144012.39682175286,144454.28978451484,144978.1290308451,145472.462126656,145926.14281360782,146235.39302681683,146450.6898498709,146858.17380969375,Mês 12 - Mês 23,147466.66652052398,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2016.0
209,157401.0,153143.0,152683.0,152669.0,152057.0,154045.0,156106.0,158204.0,158100.0,157428.0,157425.0,159529.0,Mês 6 - Mês 17,158978.36363636362,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
210,153143.0,152683.0,152669.0,152057.0,154045.0,156106.0,158204.0,158100.0,157428.0,157425.0,159529.0,158978.36363636362,Mês 7 - Mês 18,160414.2424242424,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
211,152683.0,152669.0,152057.0,154045.0,156106.0,158204.0,158100.0,157428.0,157425.0,159529.0,158978.36363636362,160414.2424242424,Mês 8 - Mês 19,161353.8370064279,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
212,152669.0,152057.0,154045.0,156106.0,158204.0,158100.0,157428.0,157425.0,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,Mês 9 - Mês 20,162178.5430058157,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
213,152057.0,154045.0,156106.0,158204.0,158100.0,157428.0,157425.0,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,162178.5430058157,Mês 10 - Mês 21,162881.05235319212,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
214,154045.0,156106.0,158204.0,158100.0,157428.0,157425.0,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,162178.5430058157,162881.05235319212,Mês 11 - Mês 22,163255.66134639937,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
215,156106.0,158204.0,158100.0,157428.0,157425.0,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,162178.5430058157,162881.05235319212,163255.66134639937,Mês 12 - Mês 23,163684.83459401547,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
216,158204.0,158100.0,157428.0,157425.0,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,162178.5430058157,162881.05235319212,163255.66134639937,163684.83459401547,Mês 13 - Mês 24,164275.5809841824,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
217,158100.0,157428.0,157425.0,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,162178.5430058157,162881.05235319212,163255.66134639937,163684.83459401547,164275.5809841824,Mês 14 - Mês 25,165163.78065922242,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
218,157428.0,157425.0,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,162178.5430058157,162881.05235319212,163255.66134639937,163684.83459401547,164275.5809841824,165163.78065922242,Mês 15 - Mês 26,166050.0053327221,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
219,157425.0,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,162178.5430058157,162881.05235319212,163255.66134639937,163684.83459401547,164275.5809841824,165163.78065922242,166050.0053327221,Mês 16 - Mês 27,166768.01183712058,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
220,159529.0,158978.36363636362,160414.2424242424,161353.8370064279,162178.5430058157,162881.05235319212,163255.66134639937,163684.83459401547,164275.5809841824,165163.78065922242,166050.0053327221,166768.01183712058,Mês 17 - Mês 28,167332.80814604336,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2017.0
228,165934.0,165105.0,164432.0,164428.0,165784.0,166025.0,166100.0,168385.0,167910.0,170178.0,168623.0,165325.0,Mês 1 - Mês 12,168575.28787878787,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
229,165105.0,164432.0,164428.0,165784.0,166025.0,166100.0,168385.0,167910.0,170178.0,168623.0,165325.0,168575.28787878787,Mês 2 - Mês 13,169136.58080808082,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
230,164432.0,164428.0,165784.0,166025.0,166100.0,168385.0,167910.0,170178.0,168623.0,165325.0,168575.28787878787,169136.58080808082,Mês 3 - Mês 14,169589.06435567798,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
231,164428.0,165784.0,166025.0,166100.0,168385.0,167910.0,170178.0,168623.0,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,Mês 4 - Mês 15,169866.36450362206,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
232,165784.0,166025.0,166100.0,168385.0,167910.0,170178.0,168623.0,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,169866.36450362206,Mês 5 - Mês 16,170000.8375331985,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
233,166025.0,166100.0,168385.0,167910.0,170178.0,168623.0,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,169866.36450362206,170000.8375331985,Mês 6 - Mês 17,170220.5728830752,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
234,166100.0,168385.0,167910.0,170178.0,168623.0,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,169866.36450362206,170000.8375331985,170220.5728830752,Mês 7 - Mês 18,170373.00012837144,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
235,168385.0,167910.0,170178.0,168623.0,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,169866.36450362206,170000.8375331985,170220.5728830752,170373.00012837144,Mês 8 - Mês 19,170401.43768802058,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
236,167910.0,170178.0,168623.0,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,169866.36450362206,170000.8375331985,170220.5728830752,170373.00012837144,170401.43768802058,Mês 9 - Mês 20,170729.8241253541,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
237,170178.0,168623.0,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,169866.36450362206,170000.8375331985,170220.5728830752,170373.00012837144,170401.43768802058,170729.8241253541,Mês 10 - Mês 21,170975.25887416146,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
238,168623.0,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,169866.36450362206,170000.8375331985,170220.5728830752,170373.00012837144,170401.43768802058,170729.8241253541,170975.25887416146,Mês 11 - Mês 22,171655.42229111586,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
239,165325.0,168575.28787878787,169136.58080808082,169589.06435567798,169866.36450362206,170000.8375331985,170220.5728830752,170373.00012837144,170401.43768802058,170729.8241253541,170975.25887416146,171655.42229111586,Mês 12 - Mês 23,172196.21932247185,Audi,Q3 2.0 TFSI Quat. 170/180cv S-tronic 5p,2018.0
252,157914.0,158124.0,158398.0,156407.0,155215.0,154063.0,154060.0,154650.0,151846.0,151211.0,148572.0,145048.0,Mês 1 - Mês 12,146921.74242424243,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
253,158124.0,158398.0,156407.0,155215.0,154063.0,154060.0,154650.0,151846.0,151211.0,148572.0,145048.0,146921.74242424243,Mês 2 - Mês 13,145505.8383838384,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
254,158398.0,156407.0,155215.0,154063.0,154060.0,154650.0,151846.0,151211.0,148572.0,145048.0,146921.74242424243,145505.8383838384,Mês 3 - Mês 14,144162.15985613715,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
255,156407.0,155215.0,154063.0,154060.0,154650.0,151846.0,151211.0,148572.0,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,Mês 4 - Mês 15,143002.26249872465,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
256,155215.0,154063.0,154060.0,154650.0,151846.0,151211.0,148572.0,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,143002.26249872465,Mês 5 - Mês 16,141680.4829984108,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
257,154063.0,154060.0,154650.0,151846.0,151211.0,148572.0,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,143002.26249872465,141680.4829984108,Mês 6 - Mês 17,140274.56809653522,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
258,154060.0,154650.0,151846.0,151211.0,148572.0,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,143002.26249872465,141680.4829984108,140274.56809653522,Mês 7 - Mês 18,138770.85657592482,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
259,154650.0,151846.0,151211.0,148572.0,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,143002.26249872465,141680.4829984108,140274.56809653522,138770.85657592482,Mês 8 - Mês 19,137392.01842284424,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
260,151846.0,151211.0,148572.0,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,143002.26249872465,141680.4829984108,140274.56809653522,138770.85657592482,137392.01842284424,Mês 9 - Mês 20,136373.68013195228,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
261,151211.0,148572.0,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,143002.26249872465,141680.4829984108,140274.56809653522,138770.85657592482,137392.01842284424,136373.68013195228,Mês 10 - Mês 21,135205.56157336105,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
262,148572.0,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,143002.26249872465,141680.4829984108,140274.56809653522,138770.85657592482,137392.01842284424,136373.68013195228,135205.56157336105,Mês 11 - Mês 22,134216.66045893857,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
263,145048.0,146921.74242424243,145505.8383838384,144162.15985613715,143002.26249872465,141680.4829984108,140274.56809653522,138770.85657592482,137392.01842284424,136373.68013195228,135205.56157336105,134216.66045893857,Mês 12 - Mês 23,133065.85768940422,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2015.0
276,152228.0,148711.0,148367.0,147810.0,146200.0,149572.0,143738.0,144710.0,146496.0,148641.0,146603.0,144695.0,Mês 1 - Mês 12,144659.9090909091,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
277,148711.0,148367.0,147810.0,146200.0,149572.0,143738.0,144710.0,146496.0,148641.0,146603.0,144695.0,144659.9090909091,Mês 2 - Mês 13,144817.43939393942,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
278,148367.0,147810.0,146200.0,149572.0,143738.0,144710.0,146496.0,148641.0,146603.0,144695.0,144659.9090909091,144817.43939393942,Mês 3 - Mês 14,144625.45362718092,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
279,147810.0,146200.0,149572.0,143738.0,144710.0,146496.0,148641.0,146603.0,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,Mês 4 - Mês 15,144473.48293541477,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
280,146200.0,149572.0,143738.0,144710.0,146496.0,148641.0,146603.0,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,144473.48293541477,Mês 5 - Mês 16,144322.77412091536,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
281,149572.0,143738.0,144710.0,146496.0,148641.0,146603.0,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,144473.48293541477,144322.77412091536,Mês 6 - Mês 17,143931.973749973,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
282,143738.0,144710.0,146496.0,148641.0,146603.0,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,144473.48293541477,144322.77412091536,143931.973749973,Mês 7 - Mês 18,144211.50776503858,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
283,144710.0,146496.0,148641.0,146603.0,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,144473.48293541477,144322.77412091536,143931.973749973,144211.50776503858,Mês 8 - Mês 19,143603.0694631575,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
284,146496.0,148641.0,146603.0,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,144473.48293541477,144322.77412091536,143931.973749973,144211.50776503858,143603.0694631575,Mês 9 - Mês 20,142976.47713193556,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
285,148641.0,146603.0,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,144473.48293541477,144322.77412091536,143931.973749973,144211.50776503858,143603.0694631575,142976.47713193556,Mês 10 - Mês 21,142570.1841995567,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
286,146603.0,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,144473.48293541477,144322.77412091536,143931.973749973,144211.50776503858,143603.0694631575,142976.47713193556,142570.1841995567,Mês 11 - Mês 22,142643.43860190304,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
287,144695.0,144659.9090909091,144817.43939393942,144625.45362718092,144473.48293541477,144322.77412091536,143931.973749973,144211.50776503858,143603.0694631575,142976.47713193556,142570.1841995567,142643.43860190304,Mês 12 - Mês 23,142584.7542808091,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2016.0
300,188945.0,188302.0,187861.0,187302.0,183900.0,183427.0,182705.0,182207.0,181815.0,181778.0,181375.0,180865.0,Mês 8 - Mês 19,179046.83333333334,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
301,188302.0,187861.0,187302.0,183900.0,183427.0,182705.0,182207.0,181815.0,181778.0,181375.0,180865.0,179046.83333333334,Mês 9 - Mês 20,178331.89898989903,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
302,187861.0,187302.0,183900.0,183427.0,182705.0,182207.0,181815.0,181778.0,181375.0,180865.0,179046.83333333334,178331.89898989903,Mês 10 - Mês 21,177692.1759259259,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
303,187302.0,183900.0,183427.0,182705.0,182207.0,181815.0,181778.0,181375.0,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,Mês 11 - Mês 22,177198.8527956331,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
304,183900.0,183427.0,182705.0,182207.0,181815.0,181778.0,181375.0,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,177198.8527956331,Mês 12 - Mês 23,176884.7321404279,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
305,183427.0,182705.0,182207.0,181815.0,181778.0,181375.0,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,177198.8527956331,176884.7321404279,Mês 13 - Mês 24,176203.50220035273,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
306,182705.0,182207.0,181815.0,181778.0,181375.0,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,177198.8527956331,176884.7321404279,176203.50220035273,Mês 14 - Mês 25,175513.7380920512,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
307,182207.0,181815.0,181778.0,181375.0,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,177198.8527956331,176884.7321404279,176203.50220035273,175513.7380920512,Mês 15 - Mês 26,174769.24190823926,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
308,181815.0,181778.0,181375.0,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,177198.8527956331,176884.7321404279,176203.50220035273,175513.7380920512,174769.24190823926,Mês 16 - Mês 27,173997.81950745732,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
309,181778.0,181375.0,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,177198.8527956331,176884.7321404279,176203.50220035273,175513.7380920512,174769.24190823926,173997.81950745732,Mês 17 - Mês 28,173224.18470452513,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
310,181375.0,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,177198.8527956331,176884.7321404279,176203.50220035273,175513.7380920512,174769.24190823926,173997.81950745732,173224.18470452513,Mês 18 - Mês 29,172540.149535125,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
311,180865.0,179046.83333333334,178331.89898989903,177692.1759259259,177198.8527956331,176884.7321404279,176203.50220035273,175513.7380920512,174769.24190823926,173997.81950745732,173224.18470452513,172540.149535125,Mês 19 - Mês 30,171931.42758026466,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2017.0
317,194099.0,193465.0,192955.0,195496.0,198095.0,200797.0,199458.0,200312.0,199450.0,202144.0,205036.0,202021.0,Mês 1 - Mês 12,204989.89393939392,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
318,193465.0,192955.0,195496.0,198095.0,200797.0,199458.0,200312.0,199450.0,202144.0,205036.0,202021.0,204989.89393939392,Mês 2 - Mês 13,206159.28282828283,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
319,192955.0,195496.0,198095.0,200797.0,199458.0,200312.0,199450.0,202144.0,205036.0,202021.0,204989.89393939392,206159.28282828283,Mês 3 - Mês 14,207088.9425313744,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
320,195496.0,198095.0,200797.0,199458.0,200312.0,199450.0,202144.0,205036.0,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,Mês 4 - Mês 15,207643.2941281502,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
321,198095.0,200797.0,199458.0,200312.0,199450.0,202144.0,205036.0,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,207643.2941281502,Mês 5 - Mês 16,208278.9776572737,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
322,200797.0,199458.0,200312.0,199450.0,202144.0,205036.0,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,207643.2941281502,208278.9776572737,Mês 6 - Mês 17,209125.7089933103,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
323,199458.0,200312.0,199450.0,202144.0,205036.0,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,207643.2941281502,208278.9776572737,209125.7089933103,Mês 7 - Mês 18,210364.92754784663,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
324,200312.0,199450.0,202144.0,205036.0,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,207643.2941281502,208278.9776572737,209125.7089933103,210364.92754784663,Mês 8 - Mês 19,211354.6109693508,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
325,199450.0,202144.0,205036.0,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,207643.2941281502,208278.9776572737,209125.7089933103,210364.92754784663,211354.6109693508,Mês 9 - Mês 20,212359.5709458481,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
326,202144.0,205036.0,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,207643.2941281502,208278.9776572737,209125.7089933103,210364.92754784663,211354.6109693508,212359.5709458481,Mês 10 - Mês 21,213014.7322340861,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
327,205036.0,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,207643.2941281502,208278.9776572737,209125.7089933103,210364.92754784663,211354.6109693508,212359.5709458481,213014.7322340861,Mês 11 - Mês 22,213872.9364845013,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
328,202021.0,204989.89393939392,206159.28282828283,207088.9425313744,207643.2941281502,208278.9776572737,209125.7089933103,210364.92754784663,211354.6109693508,212359.5709458481,213014.7322340861,213872.9364845013,Mês 12 - Mês 23,215136.53917138427,Audi,Q3 2.0 TFSI Quat. 211/220cv S-tronic 5p,2018.0
341,160624.0,160404.0,159753.0,159182.0,158798.0,158407.0,155712.0,154979.0,152302.0,153691.0,150865.0,149881.0,Mês 1 - Mês 12,149511.7272727273,BMW,X1 XDRIVE 28i Sport 2.0 ActiveFlex Aut.,2015.0
342,160404.0,159753.0,159182.0,158798.0,158407.0,155712.0,154979.0,152302.0,153691.0,150865.0,149881.0,149511.7272727273,Mês 2 - Mês 13,148211.72727272726,BMW,X1 XDRIVE 28i Sport 2.0 ActiveFlex Aut.,2015.0
