,Valores reais,Valores preditos,Erros relativos,Meses,Marca,Modelo,Ano-modelo
3112,150310.0,152214.2905834859,1904.290583485912,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2017.0
3125,156899.0,160629.60606060605,3730.606060606049,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3126,155967.0,160659.83838383836,4692.83838383836,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3127,155547.0,160499.65090296906,4952.650902969064,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3128,155437.0,160298.2870625446,4861.2870625446085,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3129,157121.0,159980.28750699523,2859.287506995228,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3130,155079.0,159983.47202099554,4904.472020995541,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3131,153546.0,159856.55345601137,6310.553456011374,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3132,152291.0,159683.91330780537,7392.913307805371,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3133,151314.0,159943.6861349241,8629.686134924093,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3134,150292.0,159735.44778436402,9443.44778436402,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3135,148740.0,159873.87152293883,11133.871522938833,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3136,146790.0,159816.77979023423,13026.779790234228,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2018.0
3149,160420.0,162300.33333333334,1880.333333333343,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3150,159649.0,162096.94444444444,2447.944444444438,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3151,158094.0,161893.2441077441,3799.244107744104,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3152,156588.0,161650.22194163862,5062.2219416386215,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3153,154933.0,161343.7418970853,6410.741897085303,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3154,153511.0,161044.78871912166,7533.788719121658,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3155,152070.0,160628.2719713631,8558.271971363109,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3156,151538.0,160703.50166893713,9165.501668937126,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3157,150607.0,160401.65920639812,9794.659206398122,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3158,152734.0,160299.285847152,7565.285847152001,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3159,155859.0,160122.21261635117,4263.212616351171,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3160,161002.0,159905.88986101895,-1096.11013898105,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2019.0
3173,185834.0,179811.92424242423,-6022.075757575745,Mês 13,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3174,186087.0,181053.74747474748,-5033.252525252523,Mês 14,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3175,192446.0,181832.83340985616,-10613.16659014384,Mês 15,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3176,202549.0,182934.6564381186,-19614.3435618814,Mês 16,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3177,205478.0,184528.53410868716,-20949.465891312862,Mês 17,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3178,212878.0,186220.65934650044,-26657.34065349956,Mês 18,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3179,216434.0,187944.0747798566,-28489.9252201434,Mês 19,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3180,217500.0,189418.9472055512,-28081.0527944488,Mês 20,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3181,220753.0,190646.62219224143,-30106.37780775857,Mês 21,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3182,223476.0,191373.6154833336,-32102.38451666638,Mês 22,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3183,225731.0,192095.57825665773,-33635.421743342275,Mês 23,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3184,227945.0,193795.4248869989,-34149.575113001105,Mês 24,Ford,Ranger Limited 3.2 20V 4x4 CD Aut. Dies.,2020.0
3197,150566.0,149637.68181818182,-928.3181818181764,Mês 17,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3198,149822.0,148411.3484848485,-1410.6515151514905,Mês 18,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3199,149497.0,147207.4488062443,-2289.551193755702,Mês 19,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3200,149111.0,146007.1121824304,-3103.887817569601,Mês 20,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3201,148770.0,144904.56719281894,-3865.43280718106,Mês 21,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3202,148523.0,143885.2142286811,-4637.785771318886,Mês 22,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3203,147939.0,143072.89964652067,-4866.100353479327,Mês 23,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3204,147316.0,141972.65228415464,-5343.347715845361,Mês 24,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3205,147168.0,140773.796726158,-6394.203273841995,Mês 25,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3206,146627.0,139615.36875712522,-7011.631242874777,Mês 26,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3207,146094.0,138578.3528260137,-7515.647173986305,Mês 27,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3208,145724.0,137427.6178531472,-8296.38214685279,Mês 28,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2015.0
3217,164929.0,165757.3787878788,828.3787878788135,Mês 16,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3218,164404.0,165275.59595959596,871.5959595959575,Mês 17,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3219,163993.0,164746.08042546682,753.0804254668183,Mês 18,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3220,163215.0,164212.98716967658,997.9871696765769,Mês 19,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3221,163520.0,163671.26826382903,151.268263829028,Mês 20,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3222,162867.0,163123.567881653,256.56788165299804,Mês 21,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3223,163397.0,162568.894572214,-828.1054277860094,Mês 22,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3224,162851.0,162042.75889228075,-808.2411077192519,Mês 23,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3225,163470.0,161524.03732332974,-1945.9626766702568,Mês 24,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3226,165720.0,161067.99528174597,-4652.004718254029,Mês 25,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3227,165299.0,160721.58904493746,-4577.410955062544,Mês 26,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3228,164000.0,160176.1385194164,-3823.8614805836114,Mês 27,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2016.0
3238,176305.0,176873.45454545456,568.4545454545587,Mês 14,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3239,176896.0,176766.66666666666,-129.33333333334303,Mês 15,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3240,176844.0,176620.86822773184,-223.13177226815608,Mês 16,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3241,178888.0,176504.74303642483,-2383.2569635751715,Mês 17,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3242,178994.0,176472.44574069435,-2521.554259305645,Mês 18,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3243,181406.0,176292.48526897377,-5113.5147310262255,Mês 19,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3244,177996.0,176207.74498513297,-1788.255014867027,Mês 20,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3245,177203.0,176413.11467021005,-789.8853297899477,Mês 21,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3246,175951.0,176630.31614492802,679.316144928016,Mês 22,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3247,174508.0,176598.68562620904,2090.685626209044,Mês 23,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3248,173985.0,176565.4366249658,2580.436624965805,Mês 24,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3249,171878.0,176511.01285241992,4633.0128524199245,Mês 25,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2017.0
3261,165149.0,163226.16666666666,-1922.833333333343,Mês 28,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3262,164075.0,161170.37373737374,-2904.626262626261,Mês 29,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3263,163041.0,159262.18771043772,-3778.81228956228,Mês 30,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3264,162030.0,157632.42268646057,-4397.5773135394265,Mês 31,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3265,161041.0,156445.83351613782,-4595.16648386218,Mês 32,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3266,160090.0,155051.4529851108,-5038.547014889191,Mês 33,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3267,159161.0,153257.4531778564,-5903.546822143602,Mês 34,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3268,158253.0,151429.16011734543,-6823.839882654575,Mês 35,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3269,157366.0,149583.2336194889,-7782.766380511108,Mês 36,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2018.0
3270,184526.0,184348.16666666663,-177.83333333334303,Mês 16,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3271,184156.0,183915.26767676763,-240.7323232323688,Mês 17,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3272,183787.0,183483.015993266,-303.9840067340119,Mês 18,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3273,183419.0,183048.19855116823,-370.80144883177127,Mês 19,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3274,183070.0,182610.57759837428,-459.4224016257213,Mês 20,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3275,182722.0,182170.8618483838,-551.1381516162073,Mês 21,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3276,182393.0,181727.21459392496,-665.7854060750396,Mês 22,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3277,182064.0,181281.19120093208,-782.8087990679196,Mês 23,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3278,181754.0,180831.9229832783,-922.0770167217124,Mês 24,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3279,181445.0,180382.2233354552,-1062.7766645448282,Mês 25,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3280,181136.0,179933.03639669347,-1202.9636033065326,Mês 26,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3281,180846.0,179489.716387339,-1356.2836126610057,Mês 27,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2019.0
3291,188997.0,188754.5606060606,-242.43939393939215,Mês 15,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3292,188505.0,188183.94444444444,-321.055555555562,Mês 16,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3293,188014.0,187614.82468625653,-399.1753137434716,Mês 17,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3294,190810.0,187042.83420059175,-3767.16579940822,Mês 18,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3295,193648.0,186466.4154612393,-7181.584538760711,Mês 19,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3296,196528.0,185884.6222541969,-10643.377745803096,Mês 20,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3297,199451.0,185297.1821238417,-14153.81787615834,Mês 21,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3298,202417.0,184705.14275666213,-17711.857243337872,Mês 22,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3299,203122.0,184110.94562509656,-19011.05437490344,Mês 23,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3300,203830.0,183514.76720316085,-20315.232796839147,Mês 24,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3301,205460.0,182921.2287485301,-22538.771251469934,Mês 25,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3302,207103.0,182337.53654221204,-24765.46345778796,Mês 26,Ford,Ranger TROPIVAN 3.2 20V 4X4 TB Dies.Aut.,2020.0
3313,105952.0,109765.15151515152,3813.15151515152,Mês 13,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3314,103611.0,110468.73232323233,6857.732323232325,Mês 14,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3315,101167.0,111173.10590756046,10006.105907560455,Mês 15,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3316,98935.0,111755.55558106318,12820.555581063178,Mês 16,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3317,96623.0,112169.34730145038,15546.347301450383,Mês 17,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3318,96553.0,112611.8019173729,16058.801917372895,Mês 18,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3319,92787.0,113122.3316794461,20335.3316794461,Mês 19,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3320,91641.0,113694.36521445098,22053.365214450983,Mês 20,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3321,93102.0,113932.57666963416,20830.57666963417,Mês 21,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3322,93215.0,114563.09958497912,21348.09958497912,Mês 22,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3323,92982.0,115275.28574469817,22293.285744698165,Mês 23,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3324,93378.0,116067.31730985478,22689.317309854785,Mês 24,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2015.0
3337,107509.0,105703.65151515152,-1805.3484848484804,Mês 13,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3338,108698.0,105167.92929292932,-3530.070707070685,Mês 14,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3339,108976.0,104592.84580655038,-4383.15419344962,Mês 15,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3340,109451.0,104017.54073563924,-5433.459264360747,Mês 16,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3341,109928.0,103477.35310442968,-6450.646895570317,Mês 17,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3342,109404.0,102925.35107786366,-6478.6489221363445,Mês 18,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3343,109133.0,102382.24141648336,-6750.758583516639,Mês 19,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3344,109337.0,101856.82166746732,-7480.178332532669,Mês 20,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3345,108900.0,101421.96314984823,-7478.036850151751,Mês 21,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3346,109255.0,101039.85686874395,-8215.143131256045,Mês 22,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3347,108889.0,100444.01986591486,-8444.98013408514,Mês 23,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3348,109303.0,99855.27400447254,-9447.725995527464,Mês 24,Ford,Ranger XLS 3.2 20V 4x4 CD Diesel Mec.,2016.0
3361,94066.0,97750.92424242424,3684.9242424242257,Mês 13,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3362,91981.0,98645.1717171717,6664.171717171703,Mês 14,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3363,91850.0,99576.9899755127,7726.989975512697,Mês 15,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3364,90670.0,100498.58833282316,9828.588332823172,Mês 16,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3365,92075.0,101368.70478004718,9293.704780047176,Mês 17,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3366,89990.0,102146.15148242965,12156.151482429646,Mês 18,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3367,88277.0,102754.91201984652,14477.91201984651,Mês 19,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3368,87369.0,103368.91918417072,15999.919184170722,Mês 20,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3369,85669.0,103779.23576600393,18110.235766003927,Mês 21,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3370,85659.0,104648.43427583433,18989.434275834326,Mês 22,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3371,84897.0,105570.74884503231,20673.74884503233,Mês 23,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3372,85741.0,106611.46671263716,20870.46671263715,Mês 24,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2015.0
3385,93363.0,94781.37878787878,1418.3787878787844,Mês 13,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3386,94465.0,94036.09595959596,-428.9040404040279,Mês 14,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3387,94854.0,93289.701637588,-1564.2983624119952,Mês 15,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3388,92657.0,92488.92908886848,-168.07091113150818,Mês 16,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3389,90510.0,91630.06410098846,1120.0641009884566,Mês 17,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3390,90275.0,90784.82309795744,509.8230979574291,Mês 18,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3391,90166.0,89935.25642265902,-230.7435773409816,Mês 19,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3392,91351.0,89369.9482905358,-1981.0517094641984,Mês 20,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3393,91475.0,88827.69245879608,-2647.307541203918,Mês 21,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3394,91475.0,88281.32339720968,-3193.6766027903213,Mês 22,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3395,91430.0,87600.93620333105,-3829.0637966689537,Mês 23,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3396,90522.0,86788.16282071057,-3733.837179289432,Mês 24,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2016.0
3409,105095.0,107877.54545454546,2782.545454545456,Mês 13,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3410,104789.0,107086.77272727272,2297.7727272727207,Mês 14,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3411,104270.0,106351.91460055095,2081.9146005509538,Mês 15,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3412,104266.0,105596.87167125802,1330.8716712580208,Mês 16,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3413,105657.0,104781.77285944844,-875.2271405515494,Mês 17,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3414,106020.0,103919.87421622095,-2100.1257837790326,Mês 18,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3415,107423.0,103341.70150133665,-4081.298498663368,Mês 19,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3416,106280.0,102674.3254171172,-3605.674582882813,Mês 20,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3417,104712.0,102435.5648123396,-2276.435187660405,Mês 21,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3418,102800.0,101954.76315367623,-845.2368463237508,Mês 22,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3419,104011.0,101538.5776930794,-2472.422306920605,Mês 23,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3420,103331.0,100955.25026893464,-2375.749731065356,Mês 24,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2017.0
3433,106728.0,109431.57575757576,2703.57575757576,Mês 13,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3434,106804.0,109441.43434343436,2637.4343434343464,Mês 14,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3435,104968.0,109349.20446893173,4381.204468931726,Mês 15,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3436,103104.0,109234.84792368126,6130.847923681256,Mês 16,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3437,102816.0,109055.25717536556,6239.25717536555,Mês 17,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3438,102086.0,108911.9461204742,6825.946120474211,Mês 18,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3439,102525.0,108806.9136302237,6281.913630223702,Mês 19,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3440,100911.0,109009.10003168634,8098.100031686336,Mês 20,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3441,100283.0,109172.2009777172,8889.200977717206,Mês 21,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3442,100436.0,109087.61890431817,8651.618904318151,Mês 22,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3443,99775.0,108890.6215498898,9115.621549889796,Mês 23,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3444,99084.0,108921.278763486,9837.278763486014,Mês 24,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2018.0
3457,110915.0,114373.25757575758,3458.2575757575837,Mês 13,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3458,110708.0,114023.07070707071,3315.070707070714,Mês 14,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3459,108862.0,113499.88559840832,4637.88559840832,Mês 15,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3460,107026.0,112753.9840577492,5727.9840577492,Mês 16,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3461,105639.0,112384.80235512454,6745.802355124542,Mês 17,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3462,104062.0,112419.95474900006,8357.954749000055,Mês 18,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3463,102114.0,112485.66692469202,10371.66692469202,Mês 19,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3464,100979.0,112684.96703399342,11705.967033993424,Mês 20,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3465,100111.0,112250.06413769718,12139.064137697176,Mês 21,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3466,100487.0,112055.01328957525,11568.013289575249,Mês 22,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3467,101025.0,111838.59409188092,10813.59409188092,Mês 23,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3468,106000.0,111697.7315272472,5697.73152724719,Mês 24,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2019.0
3481,118985.0,119403.12121212122,418.1212121212157,Mês 13,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
3482,120659.0,119279.87373737372,-1379.126262626276,Mês 14,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
3483,122080.0,118792.17462503824,-3287.825374961758,Mês 15,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
3484,134246.0,118549.3391235588,-15696.660876441209,Mês 16,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
3485,140109.0,118784.7020325693,-21324.2979674307,Mês 17,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
3486,144006.0,119005.3826177549,-25000.61738224509,Mês 18,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
3487,144280.0,119160.04603288556,-25119.95396711443,Mês 19,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
3488,146767.0,119179.77683104064,-27587.22316895936,Mês 20,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
3489,154328.0,118976.34004526772,-35351.659954732284,Mês 21,Ford,Ranger XLS 2.2 4x4 CD Diesel Mec.,2020.0
